uf20-0783 -1 0 
uf20-0784 -1 0 
uf20-0785 -1 0 
uf20-0786 -1 0 
uf20-0787 -1 0 
uf20-0788 -1 0 
uf20-0789 -1 0 
uf20-0790 -1 0 
uf20-0791 -1 0 
uf20-0792 -1 0 
uf20-0793 -1 0 
uf20-0794 -1 0 
uf20-0795 -1 0 
uf20-0796 -1 0 
uf20-0797 -1 0 
uf20-0798 -1 0 
uf20-0799 -1 0 
uf20-0800 -1 0 
uf20-0801 -1 0 
uf20-0802 -1 0 
uf20-0803 -1 0 
uf20-0804 -1 0 
uf20-0805 -1 0 
uf20-0806 -1 0 
uf20-0807 -1 0 
uf20-0808 -1 0 
uf20-0809 -1 0 
uf20-0810 -1 0 
uf20-0811 -1 0 
uf20-0812 -1 0 
uf20-0813 -1 0 
uf20-0814 -1 0 
uf20-0815 -1 0 
uf20-0816 -1 0 
uf20-0817 -1 0 
uf20-0818 -1 0 
uf20-0819 -1 0 
uf20-0820 -1 0 
uf20-0821 -1 0 
uf20-0822 -1 0 
uf20-0823 -1 0 
uf20-0824 -1 0 
uf20-0825 -1 0 
uf20-0826 -1 0 
uf20-0827 -1 0 
uf20-0828 -1 0 
uf20-0829 -1 0 
uf20-0830 -1 0 
uf20-0831 -1 0 
uf20-0832 -1 0 
uf20-0833 -1 0 
uf20-0834 -1 0 
uf20-0835 -1 0 
uf20-0836 -1 0 
uf20-0837 -1 0 
uf20-0838 -1 0 
uf20-0839 -1 0 
uf20-0840 -1 0 
uf20-0841 -1 0 
uf20-0842 -1 0 
uf20-0843 -1 0 
uf20-0844 -1 0 
uf20-0845 -1 0 
uf20-0846 -1 0 
uf20-0847 -1 0 
uf20-0848 -1 0 
uf20-0849 -1 0 
uf20-0850 -1 0 
uf20-0851 -1 0 
uf20-0852 -1 0 
uf20-0853 -1 0 
uf20-0854 -1 0 
uf20-0855 -1 0 
uf20-0856 -1 0 
uf20-0857 -1 0 
uf20-0858 -1 0 
uf20-0859 -1 0 
uf20-0860 -1 0 
uf20-0861 -1 0 
uf20-0862 -1 0 
uf20-0863 -1 0 
uf20-0864 -1 0 
uf20-0865 -1 0 
uf20-0866 -1 0 
uf20-0867 -1 0 
uf20-0868 -1 0 
uf20-0869 -1 0 
uf20-0870 -1 0 
uf20-0871 -1 0 
uf20-0872 -1 0 
uf20-0873 -1 0 
uf20-0874 -1 0 
uf20-0875 -1 0 
uf20-0876 -1 0 
uf20-0877 -1 0 
uf20-0878 -1 0 
uf20-0879 -1 0 
uf20-0880 -1 0 
uf20-0881 -1 0 
uf20-0882 -1 0 
uf20-0883 -1 0 
uf20-0884 -1 0 
uf20-0885 -1 0 
uf20-0886 -1 0 
uf20-0887 -1 0 
uf20-0888 -1 0 
uf20-0889 -1 0 
uf20-0891 -1 0 
uf20-0892 -1 0 
uf20-0893 -1 0 
uf20-0894 -1 0 
uf20-0895 -1 0 
uf20-0896 -1 0 
uf20-0897 -1 0 
uf20-0898 -1 0 
uf20-0899 -1 0 
uf20-0900 -1 0 
uf20-0901 -1 0 
uf20-0902 -1 0 
uf20-0903 -1 0 
uf20-0904 -1 0 
uf20-0905 -1 0 
uf20-0906 -1 0 
uf20-0907 -1 0 
uf20-0910 -1 0 
uf20-0911 -1 0 
uf20-0912 -1 0 
uf20-0913 -1 0 
uf20-0914 -1 0 
uf20-0915 -1 0 
uf20-0916 -1 0 
uf20-0917 -1 0 
uf20-0918 -1 0 
uf20-0919 -1 0 
uf20-0920 -1 0 
uf20-0921 -1 0 
uf20-0922 -1 0 
uf20-0923 -1 0 
uf20-0924 -1 0 
uf20-0925 -1 0 
uf20-0926 -1 0 
uf20-0927 -1 0 
uf20-0928 -1 0 
uf20-0929 -1 0 
uf20-0930 -1 0 
uf20-0931 -1 0 
uf20-0932 -1 0 
uf20-0933 -1 0 
uf20-0934 -1 0 
uf20-0935 -1 0 
uf20-0936 -1 0 
uf20-0937 -1 0 
uf20-0938 -1 0 
uf20-0939 -1 0 
uf20-0940 -1 0 
uf20-0941 -1 0 
uf20-0942 -1 0 
uf20-0943 -1 0 
uf20-0944 -1 0 
uf20-0945 -1 0 
uf20-0946 -1 0 
uf20-0947 -1 0 
uf20-0948 -1 0 
uf20-0949 -1 0 
uf20-0950 -1 0 
uf20-0951 -1 0 
uf20-0952 -1 0 
uf20-0953 -1 0 
uf20-0954 -1 0 
uf20-0955 -1 0 
uf20-0956 -1 0 
uf20-0957 -1 0 
uf20-0958 -1 0 
uf20-0959 -1 0 
uf20-0960 -1 0 
uf20-0961 -1 0 
uf20-0962 -1 0 
uf20-0963 -1 0 
uf20-0964 -1 0 
uf20-0965 -1 0 
uf20-0966 -1 0 
uf20-0967 -1 0 
uf20-0968 -1 0 
uf20-0969 -1 0 
uf20-0970 -1 0 
uf20-0971 -1 0 
uf20-0972 -1 0 
uf20-0973 -1 0 
uf20-0974 -1 0 
uf20-0975 -1 0 
uf20-0976 -1 0 
uf20-0977 -1 0 
uf20-0978 -1 0 
uf20-0979 -1 0 
uf20-0980 -1 0 
uf20-0981 -1 0 
uf20-0982 -1 0 
uf20-0983 -1 0 
uf20-0984 -1 0 
uf20-0985 -1 0 
uf20-0986 -1 0 
uf20-0987 -1 0 
uf20-0988 -1 0 
uf20-0989 -1 0 
uf20-0990 -1 0 
uf20-0991 -1 0 
uf20-0992 -1 0 
uf20-0993 -1 0 
uf20-0994 -1 0 
uf20-0995 -1 0 
uf20-0996 -1 0 
uf20-0997 -1 0 
uf20-0998 -1 0 
uf20-0999 -1 0 
uf20-01000 -1 0 
